rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,label,user_timestamp,user_review_burst
1,Straight into the trash!,I've used these types before and this is one that went straight into the trash. Don't waste your money. Comes out to fast and to dark. You will look like a 2yr old drew your brows on with a permanent marker! Just keep scrolling...,[],B07SL9M4PM,B07SL9M4PM,AEGQYSR2CVB63V3QJDJQJYU4N56Q,4/3/2021 14:26,0,TRUE,0,99999,99999
5,Excellent,Nice!,[],BSP99N6BAW,BSP99N6BAW,K73PZEUCR5HC2SRB,7/3/2024 9:46,0,FALSE,1,99999,99999
4,Keeps hair dry,I like these better than the regular plastic shower caps. They come in a 2 pack and are not bulky; fits just right. Stylish design. I wish they were available in other colors.,[],B0B593BBTH,B0B593BBTH,AHITRGVN4Z4YMOQQTJKUPU4IZDWA,10/30/2022 0:33,0,FALSE,1,99999,99999
5,SO CUTE,I own about 10 wigs and this wig’s packaging is by far the best I’ve ever seen!!! Great for those who are just starting with wigs. It comes with everything you could possibly need! Such a great value for its price! I am wearing color brown-grey-blue! It’s sooooo soft and cute!!! Im obsessed! Highly recommend!,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/61varlrEgXL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61varlrEgXL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/61varlrEgXL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/61xt6AehtEL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61xt6AehtEL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/61xt6AehtEL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/71tvi0pVifL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71tvi0pVifL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/71tvi0pVifL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/71yOhWd+HQL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71yOhWd+HQL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/71yOhWd+HQL._SL256_.jpg'}]",B098X8XR24,B098X8XR24,AFTK7JQBN3I2EPNM2SDSGLOJMQ2Q,10/28/2021 3:00,4,TRUE,1,99999,99999
1,Great,Look at the image for real color.,[],BUZ8HH27WY,BUZ8HH27WY,HW67SZNUY7JY83EP,7/3/2024 9:46,0,FALSE,1,99999,99999
1,Hair was synthetic,"I should’ve expected something to be wrong with the hair when I saw the price but I went ahead and ordered anyway. The length was perfect I ordered 26 28 30 but the hair had no bounce it tangled when you passed your fingers through, wouldn’t curl and water didn’t stick to the hair like it never got wet.",[],B09ZXDHDVT,B09ZXDHDVT,AF6VJJ27QQZQJMGXY5R2ETME4W4Q,7/5/2022 14:06,0,FALSE,1,99999,99999
5,Good product,They stay on for about a week,[],B07Y25VPBW,B07Y25VPBW,AF2FU554HNAUWBC725C7JZAEBR7Q,11/30/2019 13:20,0,TRUE,1,99999,99999
5,The best and most comfortable headband,This is a great headband.  It might seem to most that its a little pricey but I wear it every day and one will last me years because it is very durable.,[],B00C3LIU88,B00C3LIU88,AGFILMTZF4HNPDIY46SAFIIDTQRQ,11/15/2013 18:26,0,TRUE,1,99999,99999
5,Perfect Set 👍🏼,Perfect set for perfect brows etc. the 3 end shapes let you use the right tool for the job and for the price I thought maybe not top quality--but was so happy to find great quality tweezers - strong and edged well. 👍😎,[],B01GL4HV64,B01GL4HV64,AELRDEJSRXEED7ZBXRJHIFDTZH6Q,3/16/2017 10:26,3,TRUE,0,99999,99999
5,5 stars,Does what is meant to do,[],B088M4DN7H,B088M4DN7H,AESXUEIBYNERTPAMGKNAPJFAZ7BQ,8/16/2020 20:33,0,TRUE,1,4240000,2169999.5
1,Amazing,Exceeded my expectations!!!,[],BBAG8MZLPZ,BBAG8MZLPZ,5VGYWVZTU8S5Q2WM,7/22/2023 4:26,0,FALSE,1,99999,99999
5,Love it,It’s the same scent as I bought 10 year ago in Dubai! And it’s unisex,[],B017W41RN0,B017W41RN0,AGXZUUMNLWTNR5FFR6H2XU5CTPMQ,1/6/2022 20:13,0,TRUE,1,99999,99999
5,Must buy,My favorite lashes!! The band is sturdy but bendable...I like the sturdiness because when I’m in NY these suckers don’t fly off,[],B07PLFY2DL,B07PLFY2DL,AHDCI3MZUTBGCOTUDOTZT2ZD2C3Q,10/10/2019 6:46,0,TRUE,0,99999,99999
4,Good go-to-hairpiece,A little awkward maneuvering the drawstring if you don't have a lot of hair to fit under it...also it would be nice to either have combs on the side or bigger comb on the top/bottom.  Still it's good for the price and I use a cloth headband to cover up most of the part where my hair meets the piece so 'discrepancies' are covered! :-),[],B07WW3B3SZ,B07WW3B3SZ,AHRCHLFOQTHDWVDZ3O4JA65QQLDQ,8/23/2020 2:33,0,TRUE,0,99999,99999
5,Awesome!,"This is my favorite dry shampoo.  It goes on dry, is not white when sprayed on and really works.  I have fine hair and have had trouble finding something that does not weigh it down and make it look greasy.  I love this product!",[],B013EVPZ7E,B013EVPZ7E,AG24ZFL2WHYWD7L2YSDGNJ3TQYEQ,6/29/2016 19:53,3,FALSE,1,99999,99999
5,Five Stars,love it,[],B016KFF00S,B016KFF00S,AEHQXBCQBISIELQQX2DIVKSSR3IQ,10/18/2016 5:53,0,FALSE,1,99999,99999
4,Overall a good product.,I use Quick Books for accounting and payroll at the factory.<br />The program can use an ability to produce a greater variety of detailed reports and a better interface with the State of Indiana reporting demands.,[],B07FZ5HZLM,B07FZ5HZLM,AHJKZTFTZ43FQ2LB5EEZTRG6RIMA,4/29/2019 20:33,0,TRUE,0,99999,99999
1,Bad Hair Quality,I have been wearing pony tails for a long time. But this one I was totally dissatisfied with. I write it once and the hair is so knotted till it’s horrible. Quality is very bad not even worth buying. Wouldn’t recommend at all,[],B089SZWXB9,B089SZWXB9,AHTWT37TNN4ZLNEBHF6AVVQDVHWQ,9/8/2021 5:46,0,TRUE,0,99999,99999
5,Love it!,I have very fine thin hair.  This product helps hold my hair in place even when I’m outside when it’s humid!,[],B000LLYFUE,B09C2ZW2GL,AGJXRSRFEYOE3XUJNAZNO5TCJIVQ,9/22/2021 14:13,0,TRUE,0,99999,99999
4,Feels good on skin.,"My skin is very dry from being outside in the sun. I tried to apply this oil as many times as needed on dry area of my skin. After applying the oil, my skin feels soft,  smooth and younger. I believe that using this oil for a period of time, will heal my dry skin. It's also good for your hair and nails. After applying it I don't feel any oily residue.  This is a really great product and I am glad that I tried it.<br />I was sent this for review, however it does not effect my thoughts and opinions.",[],B00OXDWFG2,B00OXDWFG2,AGN5QV4QIRU2I53EANFBNOKJH67A,3/13/2015 20:53,0,FALSE,1,99999,99999
5,Great,Good product!,[],BUEYDCSZSC,BUEYDCSZSC,G1807Y9T4XY8A29R,5/3/2021 0:00,0,FALSE,1,99999,99999
5,glow up,great shimmer!,[],B0160X3CZ0,B0160X3CZ0,AEI3I6OXUD3MCDLCE6GAMZ7XE32Q,1/14/2020 0:00,0,TRUE,1,99999,99999
4,Fun!,This is fun! It’s soft the bangs are nice and the color is fun!,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A11zuodrTwL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A11zuodrTwL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A11zuodrTwL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A16w-VeSnsL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A16w-VeSnsL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A16w-VeSnsL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1fgP9gFGIL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1fgP9gFGIL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1fgP9gFGIL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1ri0oP-QiL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1ri0oP-QiL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1ri0oP-QiL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1thCudTKsL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1thCudTKsL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1thCudTKsL._SL256_.jpg'}]",B08HK1YWN2,B08HK1YWN2,AGGWY2I3OWG3PU4RNIJLIKNKJE4A,12/20/2020 2:06,0,TRUE,0,99999,99999
5,Soft smooth skin after use,Makes skin feel smooth,[],B07G4PPF37,B07G4PPF37,AHVL3GQQL23WYZUQPYT5WQN4KKYQ,6/3/2021 17:06,0,TRUE,1,55800000,27949999.5
4,Four Stars,It stops the itching.,[],B001KUPR4I,B001KUPR4I,AFQECLTKMJDEBZRMI5HE2JG7LSCQ,9/10/2017 16:13,0,TRUE,1,99999,99999
2,No Bottle as advertised,"This was advertised as it came with the bottle, it did not, but the packing slip said the color will be changing and no bottle will be included. Kind of late.  I would not buy from bebeautiful again.  I would send it back but they will not pay for the shipping even though what I received was not what was advertised.",[],B00011JJNC,B00011JJNC,AFFVSWOEGBO5QSR5YXPMPH4OVQGQ,12/15/2007 9:13,7,FALSE,1,99999,99999
5,My Mom Loves this cream and can't find it in the stores any more,Bought this for my Mom she has been using it her whole life and has no wrinkles at age 80😊,[],B000QU1602,B000QU1602,AEG576HGLRCBA4EIA3UNOABWTY2Q,7/23/2013 11:46,0,TRUE,0,99999,99999
5,Amazing,Incredible quality!!!,[],BNRU6FZ4I6,BNRU6FZ4I6,35L25PAWKO3HDZ4O,5/3/2021 0:00,0,FALSE,1,99999,99999
1,Too much rubber cement glue,There was a crap ton of rubber cement glue to adhere these to the plastic board. The band on these is really thick which makes them irritating to wear.,[],B07XFB6WTR,B07XFB6WTR,AEZ27UJCKT4S5X5PLWKZDGHELNHQ,1/4/2020 15:00,1,TRUE,0,99999,99999
5,Quality,"Super dark, but is a great quality makeup, and it blends good with other makeup. I look great in it.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71fiyM4-PiL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71fiyM4-PiL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71fiyM4-PiL._SL256_.jpg'}]",B01M8JN97F,B01M8JN97F,AHPNYPNVD4QYUC6MQ2TB7UKPAJIA,1/11/2019 23:40,0,TRUE,0,99999,99999
4,Maybe good for 10 uses,works short term to reduce lines but doesn't remove lines permanently.  I use it the night before i have an event where i might be wearing something that shows more of my chest area.  Doesn't stay sticky for long even tho I wash it down each time.  Maybe good for 10 uses.,[],B017M402PO,B017M402PO,AHP5AS6P65P4Q66BQNDJ6SUMLOVA,10/21/2017 23:53,1,TRUE,0,99999,99999
5,Five Stars,Excellent sponge,[],B00O4OTHB6,B00O4OTHB6,AFKQZRG7KMQU4ZO2PVYKKSCQPK7A,6/24/2015 18:20,0,TRUE,1,99999,99999
5,Love it,Photo doesn't show how bright it is.,[],BH4PD6KU5U,BH4PD6KU5U,FO8YFXV4ELCFCNA9,2/19/2025 21:20,0,FALSE,1,99999,99999
5,Perfect addition to gift box,"Used this for candies in a gift box for teachers. Wrapped it with a gold ribbon. Beautiful, easy to fill & holds well",[],B07PVF8XMR,B07PVF8XMR,AED6S6PXXRJL6QBA23VKY2DFNCJA,3/9/2020 16:06,0,TRUE,0,99999,99999
5,My great grandson loved them,This was a gift for my great grandson...his Mom is transitioning his room into Dinosaurs so I got these for him to play with.,[],B07MD79GK8,B07MD79GK8,AGEELUFXHPUJ6547R52B36UGOALQ,5/10/2020 0:20,0,TRUE,0,99999,99999
5,This product is awesome!! Made my hair feel so healthy and ...,"This product is awesome!! Made my hair feel so healthy and I get my hair dyed blonde,so it gets fried!",[],B00T4JR96Q,B00T4JR96Q,AF2JGD6O7OMBJI5SVMHDYD3GKC4Q,10/31/2015 22:20,0,TRUE,0,99999,99999
1,Great,Great!,[],BDUF2OMI44,BDUF2OMI44,JMV2F6RCSV79FCDT,7/22/2023 4:26,0,FALSE,1,99999,99999
2,effectiveness,after i finish the whole bottle i really did not see significant progress in my hair.i took pictures every wk to compare my improvement but did not see any.,[],B09B7P4T6D,B09B7P4T6D,AFFNHEV2VFT3CASO6SHUOIIZZJ6A,2/5/2023 20:46,0,TRUE,1,99999,99999
1,Amazing,Works well.,[],BUV70Y6X9E,BUV70Y6X9E,UGSRD75M55Z0FGCY,7/22/2023 4:26,0,FALSE,1,99999,99999
5,The best,The best,[],B06XKWVGQZ,B08XMBHL8C,AHWFLS7LXNITCMUULOY2L4QKS7SA,9/19/2019 2:26,0,TRUE,1,99999,99999
2,Ok,Ok,[],B07H4QF6YY,B07H4QF6YY,AGW2GWIS2E7WAQAKZ3B3H7SUTBWA,2/18/2020 21:06,0,TRUE,1,99999,99999
1,they do pop!,they popped. what else is there to say.,[],B015QZDY5G,B015QZDY5G,AHLE7O23GQ75BA2ZWXS5RTFGLNZQ,9/23/2022 19:06,0,TRUE,0,99999,99999
5,great frosting cap,I do think foils are the way to highlight but you can't do that yourself. This cap is well made and east to use.,[],B07S981P9Z,B07S981P9Z,AEKXOJWED4ASWQXNHTTQ7AT6IAUQ,9/4/2021 1:46,2,TRUE,0,99999,99999
1,Perfect,Best ever!,[],BGS3IT43KS,BGS3IT43KS,EL88YFKRUYHCBJKH,5/20/2020 18:40,0,FALSE,1,99999,99999
5,Five Stars,"This stuff is amazing. Albeit, it reeks.",[],B006GDB518,B006GDB518,AHEVO35IJBBV4HYVR5Y57I5YN4ZQ,11/11/2014 1:40,0,FALSE,1,99999,99999
5,Five Stars,Love this product. Great price.,[],B079HF1LRD,B079HF1LRD,AE74PIONLQJ3NAZJIQDGKIXXYVFQ,7/18/2018 18:53,0,TRUE,1,99999,99999
4,this tha bidnizz,soft and natural looking! it’s so pretty,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1-hYo2um6S._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1-hYo2um6S._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1-hYo2um6S._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B16IZkud62S._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B16IZkud62S._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B16IZkud62S._SL256_.jpg'}]",B084YS4M8X,B084YS4M8X,AGCYLH224BQDLZ53OX2I32REL3JA,2/12/2021 0:33,0,TRUE,1,99999,99999
1,Highly recommend,Five stars!,[],BKYY7BD80T,BKYY7BD80T,F5ZCXSCCKSB1TPY3,12/20/2021 11:33,0,FALSE,1,99999,99999
5,Great Priced Hair,I was very pleased to get this item!  It was exactly what was needed to complete my Queen of Hearts costume.  The wig is very well made and did not even require a hair net to stay in place.  The only work required is to “pick” out the curls to make the heart shape look.  It was comfortable to wear & looked great in the photos!,[],B01J64H5TY,B01J64H5TY,AGL3K75H6MQILUTHWLSWAUMXOVUA,2/6/2019 19:06,1,TRUE,1,99999,99999
4,It’s not one size fits all,Exactly as pictured,[],B01MTDGPX7,B01MTDGPX7,AE5QQGSJUI2DIUDY6SYA55OG6KPA,12/8/2018 20:13,1,TRUE,0,99999,99999
5,"Very nice cream, I have been using for couple months ...","Very nice cream, I have been using for couple months now. My face  feels very nice and smooth in the morning. I like that this cream is organic. I dont see any drastic changes in my skin condition, all my wrinkles are still there :-) Will buy it again as it is very good organic retinol  cream and I have got to use something for my skin at night time.",[],B00J2D80W6,B00J2D80W6,AEFE6FBSI5Q2MFAIKM3DJMJYHAVA,10/6/2015 5:40,0,TRUE,1,99999,99999
5,Perfect for the job!,Looks good!  Solid metal. Easy to mount.  Arrived fast and packaged well.  Suggest having a fairly long Phillips head screw driver available. The center mount area is somewhat deep.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71msvQe20oL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71msvQe20oL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71msvQe20oL._SL256_.jpg'}]",B00I4ZTCH0,B00I4ZTCH0,AHFL2IOPUIQ25GLEM3OXLRMKFOUA,1/5/2020 21:33,3,TRUE,0,99999,99999
1,It was destroyed 😔 😭😭😭 im so 😥 sad,I had to save up to buy this because I'm a single mom and I always feel guilty buying new things for myself  I just started dating again and so I was like ill buy my self some cute make up and im heart broken 💔 I pulled it out the package like this,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/51VRBxTep-L._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51VRBxTep-L._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/51VRBxTep-L._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/51aJw39JpNL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51aJw39JpNL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/51aJw39JpNL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/51vVr3ZRF4L._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51vVr3ZRF4L._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/51vVr3ZRF4L._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/61TBLs+a0oL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61TBLs+a0oL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/61TBLs+a0oL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/713ugg4JkDL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/713ugg4JkDL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/713ugg4JkDL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/81XeheXG3iL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81XeheXG3iL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/81XeheXG3iL._SL256_.jpg'}]",B07PHM7WDW,B07PHM7WDW,AHJNLWR7CYZOHCPVDHFDQFPHNCLQ,10/21/2021 1:33,0,TRUE,0,99999,99999
